symbol,date,buy_time,sell_time,profit,buy_RSI,sell_RSI,buy_MACD,sell_MACD,buy_ATR,sell_ATR
GDYN,2025-03-03,10:55:00,12:45:00,0.3549995422363281,42.35780700878398,63.272086272335024,-0.002814151138426979,0.04793884450013053,0.10306369354438548,0.07125475627049102
GDYN,2025-03-04,10:15:00,14:55:00,1.2699012756347656,40.41744918923684,75.88094007262166,-0.00365805092027216,0.1483015392522411,0.1274666005485741,0.07393234495189573
GDYN,2025-03-05,11:40:00,12:50:00,0.3099994659423828,28.97035594206074,57.70058731368736,-0.10325454842197956,-0.006594401182514531,0.08563778072868111,0.06662377974047866
GDYN,2025-03-06,09:30:00,10:40:00,0.625,20.56872085283234,60.95584726131415,-0.054035792775103175,0.0420665161660132,0.08853502764709496,0.09859538426749252
GDYN,2025-03-07,12:15:00,15:30:00,0.7450008392333984,27.566946849885422,75.49056247717448,-0.10928040930547667,0.08861688040673954,0.08385614976725393,0.04510178251932407
CNO,2025-02-11,09:30:00,10:50:00,0.47499847412109375,30.91468002953378,63.358136976206445,-0.02356471042607211,0.020143332669633196,0.08497820290535733,0.11519829637954224
CNO,2025-02-12,11:45:00,13:10:00,0.41500091552734375,35.73258067992634,63.50025716048132,-0.11184734834143484,0.03093513620456889,0.08916698072582867,0.062644580634811
CNO,2025-02-13,10:40:00,15:35:00,0.75,44.39160539144251,73.69777103615067,0.03938476514005629,0.08573972386948014,0.12101207626068178,0.057587502820430854
CNO,2025-02-14,09:35:00,10:05:00,0.4199981689453125,65.93334396581109,80.54598443093921,0.08399757598613178,0.15701055289255805,0.07150004786586349,0.0913509406480668
CNO,2025-02-18,10:15:00,12:15:00,0.5099983215332031,33.54453447570765,67.41109228998671,-0.07608084146643534,0.0603968517220963,0.0884061330428321,0.06391643912837276
CNO,2025-02-19,13:50:00,15:35:00,0.35900115966796875,23.96550910404732,70.21958690464677,-0.08667229014530164,0.03412273806282684,0.03930266011629589,0.04615816676953447
CNO,2025-02-20,11:00:00,15:15:00,0.5400009155273438,13.307147313302742,68.21573008239697,-0.2588303221784969,0.04285843459363292,0.09697336057395622,0.04781160861784286
CNO,2025-02-21,15:10:00,15:30:00,0.25,33.0756645757656,53.943920296843054,-0.09427895160929012,-0.058519654890524464,0.07120221583648838,0.07131721384558211
CNO,2025-02-24,11:05:00,15:45:00,0.4500007629394531,47.009415146175755,65.52826462988618,0.006780229182538733,0.04330130589708858,0.10989061848156201,0.061476817354492605
CNO,2025-02-25,10:25:00,10:50:00,0.4500007629394531,45.95033604347377,64.5731641574409,0.005787549359709487,0.07008072716489266,0.12866372434210832,0.1274940842467271
CNO,2025-02-26,09:30:00,10:50:00,0.69000244140625,49.52215688232479,69.94602985781668,-0.014012945575821334,0.14651781645202533,0.09672872880699779,0.11298974441450803
